DatoMaerke,Weekday,Date,Hour,NO2_ppb,NOx_ppb
2021-01-15 14:00:00,Friday,2021-01-15,14:00:00,4.4321045,5.767659999999999
2021-01-15 15:00:00,Friday,2021-01-15,15:00:00,6.342817999999999,7.493929
2021-01-15 16:00:00,Friday,2021-01-15,16:00:00,10.581093,11.83609
2021-01-15 17:00:00,Friday,2021-01-15,17:00:00,12.724555,14.483995
2021-01-15 18:00:00,Friday,2021-01-15,18:00:00,8.4311445,9.3283665
2021-01-15 19:00:00,Friday,2021-01-15,19:00:00,8.073687,8.863687
2021-01-15 20:00:00,Friday,2021-01-15,20:00:00,4.816225,5.816225
2021-01-15 21:00:00,Friday,2021-01-15,21:00:00,5.480916000000001,6.195916
2021-01-15 22:00:00,Friday,2021-01-15,22:00:00,5.591184999999999,6.289183
2021-01-15 23:00:00,Friday,2021-01-15,23:00:00,4.164928,4.4613685
2021-01-16 00:00:00,Saturday,2021-01-16,00:00:00,4.625247,5.343267
2021-01-16 01:00:00,Saturday,2021-01-16,01:00:00,3.3790440000000004,4.034216499999999
2021-01-16 02:00:00,Saturday,2021-01-16,02:00:00,4.532216,5.2196465
2021-01-16 03:00:00,Saturday,2021-01-16,03:00:00,5.510462,6.084989
2021-01-16 04:00:00,Saturday,2021-01-16,04:00:00,6.3029375000000005,7.165563
2021-01-16 05:00:00,Saturday,2021-01-16,05:00:00,7.953401,8.7704195
2021-01-16 06:00:00,Saturday,2021-01-16,06:00:00,10.415,11.48619
2021-01-16 07:00:00,Saturday,2021-01-16,07:00:00,11.449915,13.087295
2021-01-16 08:00:00,Saturday,2021-01-16,08:00:00,10.679395,11.95359
2021-01-16 09:00:00,Saturday,2021-01-16,09:00:00,12.603365,16.179005
2021-01-16 10:00:00,Saturday,2021-01-16,10:00:00,6.662795,8.774588000000001
2021-01-16 11:00:00,Saturday,2021-01-16,11:00:00,5.1231015,7.0552485
2021-01-16 12:00:00,Saturday,2021-01-16,12:00:00,4.5457275,6.0651935
2021-01-16 13:00:00,Saturday,2021-01-16,13:00:00,3.8531815,4.9983425
2021-01-16 14:00:00,Saturday,2021-01-16,14:00:00,2.9545165,3.8149175
2021-01-16 15:00:00,Saturday,2021-01-16,15:00:00,3.1910605,4.2060775
2021-01-16 16:00:00,Saturday,2021-01-16,16:00:00,4.811648999999999,5.5198895
2021-01-16 17:00:00,Saturday,2021-01-16,17:00:00,10.58924,11.4801125
2021-01-16 18:00:00,Saturday,2021-01-16,18:00:00,18.70521,21.03149
2021-01-16 19:00:00,Saturday,2021-01-16,19:00:00,19.75617,23.42265
2021-01-16 20:00:00,Saturday,2021-01-16,20:00:00,20.292325,32.498895000000005
2021-01-16 21:00:00,Saturday,2021-01-16,21:00:00,21.32983,50.116575
2021-01-16 22:00:00,Saturday,2021-01-16,22:00:00,22.812745,52.09337
2021-01-16 23:00:00,Saturday,2021-01-16,23:00:00,21.9748,64.5895
2021-01-17 00:00:00,Sunday,2021-01-17,00:00:00,22.114145,48.91426
2021-01-17 01:00:00,Sunday,2021-01-17,01:00:00,21.046835,30.156525
2021-01-17 02:00:00,Sunday,2021-01-17,02:00:00,10.907325,11.87002
2021-01-17 03:00:00,Sunday,2021-01-17,03:00:00,15.44543,18.667035
2021-01-17 04:00:00,Sunday,2021-01-17,04:00:00,16.72,22.07301
2021-01-17 05:00:00,Sunday,2021-01-17,05:00:00,14.487015,17.193585
2021-01-17 06:00:00,Sunday,2021-01-17,06:00:00,13.55474,15.057524999999998
2021-01-17 07:00:00,Sunday,2021-01-17,07:00:00,12.073440000000002,13.42478
2021-01-17 08:00:00,Sunday,2021-01-17,08:00:00,11.319725,12.981195
2021-01-17 09:00:00,Sunday,2021-01-17,09:00:00,13.199465,16.647125000000003
2021-01-17 10:00:00,Sunday,2021-01-17,10:00:00,13.659975,17.143805
2021-01-17 11:00:00,Sunday,2021-01-17,11:00:00,19.850115,31.84956
2021-01-17 12:00:00,Sunday,2021-01-17,12:00:00,8.763477,12.523231
2021-01-17 13:00:00,Sunday,2021-01-17,13:00:00,4.728358,6.0232305
2021-01-17 14:00:00,Sunday,2021-01-17,14:00:00,5.266551,6.414823
2021-01-17 15:00:00,Sunday,2021-01-17,15:00:00,9.806152,11.126107
2021-01-17 16:00:00,Sunday,2021-01-17,16:00:00,15.82312,17.30863
2021-01-17 17:00:00,Sunday,2021-01-17,17:00:00,22.94255,27.147125
2021-01-17 18:00:00,Sunday,2021-01-17,18:00:00,22.47781,44.468335
2021-01-17 19:00:00,Sunday,2021-01-17,19:00:00,19.03294,57.158915
2021-01-17 20:00:00,Sunday,2021-01-17,20:00:00,18.106955,59.760245
2021-01-17 21:00:00,Sunday,2021-01-17,21:00:00,6.3312405,6.979513
2021-01-17 22:00:00,Sunday,2021-01-17,22:00:00,12.146833,14.215390500000002
2021-01-17 23:00:00,Sunday,2021-01-17,23:00:00,3.834802,4.363787500000001
2021-01-18 00:00:00,Monday,2021-01-18,00:00:00,3.2039525,3.759136
2021-01-18 01:00:00,Monday,2021-01-18,01:00:00,2.788086,3.34773
2021-01-18 02:00:00,Monday,2021-01-18,02:00:00,2.4455325,2.9761905
2021-01-18 03:00:00,Monday,2021-01-18,03:00:00,2.43469,3.013843
2021-01-18 04:00:00,Monday,2021-01-18,04:00:00,2.5558255,3.1400885
2021-01-18 05:00:00,Monday,2021-01-18,05:00:00,3.363433,4.052049
2021-01-18 06:00:00,Monday,2021-01-18,06:00:00,4.6928125000000005,5.391473
2021-01-18 07:00:00,Monday,2021-01-18,07:00:00,6.4255345,7.2458475
2021-01-18 08:00:00,Monday,2021-01-18,08:00:00,5.7489315,6.7796235
2021-01-18 09:00:00,Monday,2021-01-18,09:00:00,5.924613,7.1495015
2021-01-18 10:00:00,Monday,2021-01-18,10:00:00,7.040693,8.576965
2021-01-18 11:00:00,Monday,2021-01-18,11:00:00,6.867231,8.708749000000001
2021-01-18 12:00:00,Monday,2021-01-18,12:00:00,7.7052975,10.0088695
2021-01-18 13:00:00,Monday,2021-01-18,13:00:00,7.97012,10.545455
2021-01-18 14:00:00,Monday,2021-01-18,14:00:00,8.3243995,10.1396895
2021-01-18 15:00:00,Monday,2021-01-18,15:00:00,9.2232255,10.914635
2021-01-18 16:00:00,Monday,2021-01-18,16:00:00,9.7534445,10.985585
2021-01-18 17:00:00,Monday,2021-01-18,17:00:00,7.5605575,8.456762999999999
2021-01-18 18:00:00,Monday,2021-01-18,18:00:00,8.064183,9.0820405
2021-01-18 19:00:00,Monday,2021-01-18,19:00:00,6.297791500000001,7.113082
2021-01-18 20:00:00,Monday,2021-01-18,20:00:00,5.8106995,6.518847
2021-01-18 21:00:00,Monday,2021-01-18,21:00:00,5.8444495,6.4789355
2021-01-18 22:00:00,Monday,2021-01-18,22:00:00,5.390181,6.101441
2021-01-18 23:00:00,Monday,2021-01-18,23:00:00,7.3343975,8.1735035
2021-01-19 00:00:00,Tuesday,2021-01-19,00:00:00,6.0901205,6.620288
2021-01-19 01:00:00,Tuesday,2021-01-19,01:00:00,3.512654,4.0249445
2021-01-19 02:00:00,Tuesday,2021-01-19,02:00:00,2.5142735,3.1036585
2021-01-19 03:00:00,Tuesday,2021-01-19,03:00:00,1.866065,2.4817075
2021-01-19 04:00:00,Tuesday,2021-01-19,04:00:00,2.299617,2.763304
2021-01-19 05:00:00,Tuesday,2021-01-19,05:00:00,3.4359405,3.976164
2021-01-19 06:00:00,Tuesday,2021-01-19,06:00:00,8.737762,9.617092
2021-01-19 07:00:00,Tuesday,2021-01-19,07:00:00,7.2289645,8.0127635
2021-01-19 08:00:00,Tuesday,2021-01-19,08:00:00,7.317354,8.244728
2021-01-19 09:00:00,Tuesday,2021-01-19,09:00:00,5.530272,6.4844615
2021-01-19 10:00:00,Tuesday,2021-01-19,10:00:00,5.6808565,6.522198
2021-01-19 11:00:00,Tuesday,2021-01-19,11:00:00,5.2093155,6.110433
2021-01-19 12:00:00,Tuesday,2021-01-19,12:00:00,4.559706500000001,5.5937845
2021-01-19 13:00:00,Tuesday,2021-01-19,13:00:00,4.821688,5.681464500000001
2021-01-19 14:00:00,Tuesday,2021-01-19,14:00:00,5.202893,6.401776
2021-01-19 15:00:00,Tuesday,2021-01-19,15:00:00,6.125550499999999,7.1054385
2021-01-19 16:00:00,Tuesday,2021-01-19,16:00:00,6.315285,7.154273
2021-01-19 17:00:00,Tuesday,2021-01-19,17:00:00,5.872974,6.437292
2021-01-19 18:00:00,Tuesday,2021-01-19,18:00:00,4.745414,5.442841
2021-01-19 19:00:00,Tuesday,2021-01-19,19:00:00,4.45143,5.2031075
2021-01-19 20:00:00,Tuesday,2021-01-19,20:00:00,3.874693,4.574917
2021-01-19 21:00:00,Tuesday,2021-01-19,21:00:00,3.748711,4.307436
2021-01-19 22:00:00,Tuesday,2021-01-19,22:00:00,4.4693155,5.1331855
2021-01-19 23:00:00,Tuesday,2021-01-19,23:00:00,4.764397000000001,5.3041065
2021-01-20 00:00:00,Wednesday,2021-01-20,00:00:00,5.592446,6.225556
2021-01-20 01:00:00,Wednesday,2021-01-20,01:00:00,5.580671499999999,6.313333500000001
2021-01-20 02:00:00,Wednesday,2021-01-20,02:00:00,6.225045,7.051667
2021-01-20 03:00:00,Wednesday,2021-01-20,03:00:00,5.720988,6.406111
2021-01-20 04:00:00,Wednesday,2021-01-20,04:00:00,4.943669,5.56
2021-01-20 05:00:00,Wednesday,2021-01-20,05:00:00,4.333121,4.865
2021-01-20 06:00:00,Wednesday,2021-01-20,06:00:00,5.126715,5.869444
2021-01-20 07:00:00,Wednesday,2021-01-20,07:00:00,4.7038665,5.5405555
2021-01-20 08:00:00,Wednesday,2021-01-20,08:00:00,4.183851499999999,4.7727775
2021-01-20 09:00:00,Wednesday,2021-01-20,09:00:00,4.6607415,5.3827775
2021-01-20 10:00:00,Wednesday,2021-01-20,10:00:00,4.6269505,5.359444
2021-01-20 11:00:00,Wednesday,2021-01-20,11:00:00,4.4205765,5.275
2021-01-20 12:00:00,Wednesday,2021-01-20,12:00:00,4.8868165,5.796111
2021-01-20 13:00:00,Wednesday,2021-01-20,13:00:00,5.454226,6.3394445
2021-01-20 14:00:00,Wednesday,2021-01-20,14:00:00,6.5647365,7.527222500000001
2021-01-20 15:00:00,Wednesday,2021-01-20,15:00:00,6.848514,7.753889
2021-01-20 16:00:00,Wednesday,2021-01-20,16:00:00,6.5064565000000005,7.247778
2021-01-20 17:00:00,Wednesday,2021-01-20,17:00:00,7.334461,8.046667
2021-01-20 18:00:00,Wednesday,2021-01-20,18:00:00,7.3535705,8.2102335
2021-01-20 19:00:00,Wednesday,2021-01-20,19:00:00,6.081136,6.8409345
2021-01-20 20:00:00,Wednesday,2021-01-20,20:00:00,5.503918499999999,6.083425999999999
2021-01-20 21:00:00,Wednesday,2021-01-20,21:00:00,4.693034,5.1034485
2021-01-20 22:00:00,Wednesday,2021-01-20,22:00:00,5.2765375,5.8420465
2021-01-20 23:00:00,Wednesday,2021-01-20,23:00:00,4.73142,5.307008
2021-01-21 00:00:00,Thursday,2021-01-21,00:00:00,4.2874225,4.8053395000000005
2021-01-21 01:00:00,Thursday,2021-01-21,01:00:00,4.197732,4.8209125
2021-01-21 02:00:00,Thursday,2021-01-21,02:00:00,3.7040525,4.1301445
2021-01-21 03:00:00,Thursday,2021-01-21,03:00:00,5.755667,6.364850000000001
2021-01-21 04:00:00,Thursday,2021-01-21,04:00:00,5.4218585,6.0467185
2021-01-21 05:00:00,Thursday,2021-01-21,05:00:00,4.855034,5.472747
2021-01-21 06:00:00,Thursday,2021-01-21,06:00:00,6.355104,7.106785
2021-01-21 07:00:00,Thursday,2021-01-21,07:00:00,6.4856395,6.9727475000000005
2021-01-21 08:00:00,Thursday,2021-01-21,08:00:00,5.928028,6.6713015
2021-01-21 09:00:00,Thursday,2021-01-21,09:00:00,5.6933525,6.575639499999999
2021-01-21 10:00:00,Thursday,2021-01-21,10:00:00,4.7941935,5.4399335
2021-01-21 11:00:00,Thursday,2021-01-21,11:00:00,4.358721,5.288653999999999
2021-01-21 12:00:00,Thursday,2021-01-21,12:00:00,3.082077,3.921202
2021-01-21 13:00:00,Thursday,2021-01-21,13:00:00,2.362418,2.953786
2021-01-21 14:00:00,Thursday,2021-01-21,14:00:00,2.9410025,3.6876395
2021-01-21 15:00:00,Thursday,2021-01-21,15:00:00,4.0207385,4.833519
2021-01-21 16:00:00,Thursday,2021-01-21,16:00:00,5.1588125,5.723274
2021-01-21 17:00:00,Thursday,2021-01-21,17:00:00,4.4007195,5.092984
2021-01-21 18:00:00,Thursday,2021-01-21,18:00:00,3.777831,4.3624725
2021-01-21 19:00:00,Thursday,2021-01-21,19:00:00,3.7119585,4.238864
2021-01-21 20:00:00,Thursday,2021-01-21,20:00:00,3.5953340000000003,4.1603565
2021-01-21 21:00:00,Thursday,2021-01-21,21:00:00,3.3017005,3.730512
2021-01-21 22:00:00,Thursday,2021-01-21,22:00:00,2.785464,2.9777285
2021-01-21 23:00:00,Thursday,2021-01-21,23:00:00,2.417511,2.642539
2021-01-22 00:00:00,Friday,2021-01-22,00:00:00,2.6613635,3.1035635
2021-01-22 01:00:00,Friday,2021-01-22,01:00:00,2.757514,3.007795
2021-01-22 02:00:00,Friday,2021-01-22,02:00:00,2.6559445,3.0790645
2021-01-22 03:00:00,Friday,2021-01-22,03:00:00,3.5023145,3.991091500000001
2021-01-22 04:00:00,Friday,2021-01-22,04:00:00,4.583114,4.992205
2021-01-22 05:00:00,Friday,2021-01-22,05:00:00,4.2484345,4.7349665000000005
2021-01-22 06:00:00,Friday,2021-01-22,06:00:00,4.538713,5.001115
2021-01-22 07:00:00,Friday,2021-01-22,07:00:00,4.4829415,4.949832499999999
2021-01-22 08:00:00,Friday,2021-01-22,08:00:00,,
2021-01-22 09:00:00,Friday,2021-01-22,09:00:00,,
2021-01-22 10:00:00,Friday,2021-01-22,10:00:00,3.9076625,4.628762500000001
2021-01-22 11:00:00,Friday,2021-01-22,11:00:00,,
2021-01-22 12:00:00,Friday,2021-01-22,12:00:00,,
2021-01-22 13:00:00,Friday,2021-01-22,13:00:00,3.663554,4.238889
2021-01-22 14:00:00,Friday,2021-01-22,14:00:00,3.5574055,4.266111
2021-01-22 15:00:00,Friday,2021-01-22,15:00:00,3.342943,4.0114705
2021-01-22 16:00:00,Friday,2021-01-22,16:00:00,3.301705,3.724138
2021-01-22 17:00:00,Friday,2021-01-22,17:00:00,3.629088,4.112347
2021-01-22 18:00:00,Friday,2021-01-22,18:00:00,3.440326,3.822581
2021-01-22 19:00:00,Friday,2021-01-22,19:00:00,2.8901820000000003,3.132369
2021-01-22 20:00:00,Friday,2021-01-22,20:00:00,1.96677,2.2580645
2021-01-22 21:00:00,Friday,2021-01-22,21:00:00,1.882099,2.3798665000000003
2021-01-22 22:00:00,Friday,2021-01-22,22:00:00,1.843652,2.3626255
2021-01-22 23:00:00,Friday,2021-01-22,23:00:00,2.0941205,2.3893215
2021-01-23 00:00:00,Saturday,2021-01-23,00:00:00,1.854356,2.0878755
2021-01-23 01:00:00,Saturday,2021-01-23,01:00:00,1.893079,2.2986655
2021-01-23 02:00:00,Saturday,2021-01-23,02:00:00,2.1374375,2.4983320000000004
2021-01-23 03:00:00,Saturday,2021-01-23,03:00:00,2.3825070000000004,2.6640715000000004
2021-01-23 04:00:00,Saturday,2021-01-23,04:00:00,2.504099,2.957731
2021-01-23 05:00:00,Saturday,2021-01-23,05:00:00,2.791507,3.2004455
2021-01-23 06:00:00,Saturday,2021-01-23,06:00:00,2.4847715,2.876392
2021-01-23 07:00:00,Saturday,2021-01-23,07:00:00,2.9019955,3.4047885
2021-01-23 08:00:00,Saturday,2021-01-23,08:00:00,3.8597385,4.3446545
2021-01-23 09:00:00,Saturday,2021-01-23,09:00:00,5.111033,5.875278
2021-01-23 10:00:00,Saturday,2021-01-23,10:00:00,6.067301499999999,7.255011
2021-01-23 11:00:00,Saturday,2021-01-23,11:00:00,6.6672025,8.284521000000002
2021-01-23 12:00:00,Saturday,2021-01-23,12:00:00,7.011874499999999,8.7906455
2021-01-23 13:00:00,Saturday,2021-01-23,13:00:00,6.9491415000000005,8.616927
2021-01-23 14:00:00,Saturday,2021-01-23,14:00:00,7.0934755,8.7332965
2021-01-23 15:00:00,Saturday,2021-01-23,15:00:00,8.993274,10.50334
2021-01-23 16:00:00,Saturday,2021-01-23,16:00:00,8.232305,9.2049
2021-01-23 17:00:00,Saturday,2021-01-23,17:00:00,12.2663835,13.71381
2021-01-23 18:00:00,Saturday,2021-01-23,18:00:00,21.21325,24.72388
2021-01-23 19:00:00,Saturday,2021-01-23,19:00:00,16.840535,18.52174
2021-01-23 20:00:00,Saturday,2021-01-23,20:00:00,13.14638,14.37904
2021-01-23 21:00:00,Saturday,2021-01-23,21:00:00,13.09722,14.027315000000002
2021-01-23 22:00:00,Saturday,2021-01-23,22:00:00,13.308985,14.255295
2021-01-23 23:00:00,Saturday,2021-01-23,23:00:00,10.789556,11.5451525
2021-01-24 00:00:00,Sunday,2021-01-24,00:00:00,7.607046,8.267001
2021-01-24 01:00:00,Sunday,2021-01-24,01:00:00,8.436866,9.313824
2021-01-24 02:00:00,Sunday,2021-01-24,02:00:00,8.9373655,9.84281
2021-01-24 03:00:00,Sunday,2021-01-24,03:00:00,9.5772325,10.633225
2021-01-24 04:00:00,Sunday,2021-01-24,04:00:00,7.4830815,8.152174
2021-01-24 05:00:00,Sunday,2021-01-24,05:00:00,8.067793,8.865106
2021-01-24 06:00:00,Sunday,2021-01-24,06:00:00,8.340906,9.1426975
2021-01-24 07:00:00,Sunday,2021-01-24,07:00:00,7.677142,8.2045775
2021-01-24 08:00:00,Sunday,2021-01-24,08:00:00,7.2351545,8.002232
2021-01-24 09:00:00,Sunday,2021-01-24,09:00:00,7.5963285,8.6595985
2021-01-24 10:00:00,Sunday,2021-01-24,10:00:00,7.271585999999999,8.491071
2021-01-24 11:00:00,Sunday,2021-01-24,11:00:00,8.6587915,10.56641
2021-01-24 12:00:00,Sunday,2021-01-24,12:00:00,9.9381155,13.08817
2021-01-24 13:00:00,Sunday,2021-01-24,13:00:00,9.8091125,13.154015
2021-01-24 14:00:00,Sunday,2021-01-24,14:00:00,9.867467,12.450335
2021-01-24 15:00:00,Sunday,2021-01-24,15:00:00,13.6957,17.232145
2021-01-24 16:00:00,Sunday,2021-01-24,16:00:00,16.249525,18.48103
2021-01-24 17:00:00,Sunday,2021-01-24,17:00:00,15.854875,17.73828
2021-01-24 18:00:00,Sunday,2021-01-24,18:00:00,17.44131,20.33817
2021-01-24 19:00:00,Sunday,2021-01-24,19:00:00,17.94695,29.829245
2021-01-24 20:00:00,Sunday,2021-01-24,20:00:00,16.250185,30.70982
2021-01-24 21:00:00,Sunday,2021-01-24,21:00:00,14.841,46.609495
2021-01-24 22:00:00,Sunday,2021-01-24,22:00:00,15.41233,45.067040000000006
2021-01-24 23:00:00,Sunday,2021-01-24,23:00:00,15.21021,26.663690000000003
2021-01-25 00:00:00,Monday,2021-01-25,00:00:00,13.71451,19.71899
2021-01-25 01:00:00,Monday,2021-01-25,01:00:00,12.000335,14.5676
2021-01-25 02:00:00,Monday,2021-01-25,02:00:00,10.51855,11.81788
2021-01-25 03:00:00,Monday,2021-01-25,03:00:00,10.902715,12.42626
2021-01-25 04:00:00,Monday,2021-01-25,04:00:00,7.004952,7.777093
2021-01-25 05:00:00,Monday,2021-01-25,05:00:00,4.9157875,5.50838
2021-01-25 06:00:00,Monday,2021-01-25,06:00:00,15.72269,17.02123
2021-01-25 07:00:00,Monday,2021-01-25,07:00:00,14.95682,16.24413
2021-01-25 08:00:00,Monday,2021-01-25,08:00:00,16.88487,19.394415
2021-01-25 09:00:00,Monday,2021-01-25,09:00:00,12.1582105,14.63352
2021-01-25 10:00:00,Monday,2021-01-25,10:00:00,6.3973645,7.862011
2021-01-25 11:00:00,Monday,2021-01-25,11:00:00,5.808834,7.10962
2021-01-25 12:00:00,Monday,2021-01-25,12:00:00,6.037041,7.332215
2021-01-25 13:00:00,Monday,2021-01-25,13:00:00,7.6302325,9.1543625
2021-01-25 14:00:00,Monday,2021-01-25,14:00:00,8.014991,9.880871
2021-01-25 15:00:00,Monday,2021-01-25,15:00:00,10.3374905,11.7651
2021-01-25 16:00:00,Monday,2021-01-25,16:00:00,15.643165,17.479865
2021-01-25 17:00:00,Monday,2021-01-25,17:00:00,12.808655,14.145975
2021-01-25 18:00:00,Monday,2021-01-25,18:00:00,12.37799,13.64765
2021-01-25 19:00:00,Monday,2021-01-25,19:00:00,9.604439,10.6375855
2021-01-25 20:00:00,Monday,2021-01-25,20:00:00,8.5364085,9.5240485
2021-01-25 21:00:00,Monday,2021-01-25,21:00:00,8.815242999999999,9.858503
2021-01-25 22:00:00,Monday,2021-01-25,22:00:00,5.8973905,6.580537
2021-01-25 23:00:00,Monday,2021-01-25,23:00:00,5.4272955,6.176734
2021-01-26 00:00:00,Tuesday,2021-01-26,00:00:00,4.4451645,5.2339285
2021-01-26 01:00:00,Tuesday,2021-01-26,01:00:00,4.2134795,5.0011195
2021-01-26 02:00:00,Tuesday,2021-01-26,02:00:00,4.666071499999999,5.5655095
2021-01-26 03:00:00,Tuesday,2021-01-26,03:00:00,7.386331999999999,8.554871
2021-01-26 04:00:00,Tuesday,2021-01-26,04:00:00,9.832364,11.39866
2021-01-26 05:00:00,Tuesday,2021-01-26,05:00:00,15.025379999999998,17.136615
2021-01-26 06:00:00,Tuesday,2021-01-26,06:00:00,22.8023,32.740205
2021-01-26 07:00:00,Tuesday,2021-01-26,07:00:00,20.70518,24.273795
2021-01-26 08:00:00,Tuesday,2021-01-26,08:00:00,22.40038,27.515115
2021-01-26 09:00:00,Tuesday,2021-01-26,09:00:00,17.944155000000002,24.03695
2021-01-26 10:00:00,Tuesday,2021-01-26,10:00:00,15.918690000000002,21.69597
2021-01-26 11:00:00,Tuesday,2021-01-26,11:00:00,12.364365,15.519595
2021-01-26 12:00:00,Tuesday,2021-01-26,12:00:00,9.059457,12.410975
2021-01-26 13:00:00,Tuesday,2021-01-26,13:00:00,3.838612,5.243561
2021-01-26 14:00:00,Tuesday,2021-01-26,14:00:00,4.545247,5.758407999999999
2021-01-26 15:00:00,Tuesday,2021-01-26,15:00:00,4.629557,5.7746635
2021-01-26 16:00:00,Tuesday,2021-01-26,16:00:00,4.697789500000001,5.554933
2021-01-26 17:00:00,Tuesday,2021-01-26,17:00:00,4.546016,5.363789000000001
2021-01-26 18:00:00,Tuesday,2021-01-26,18:00:00,4.356546,5.01009
2021-01-26 19:00:00,Tuesday,2021-01-26,19:00:00,5.336437500000001,6.13565
2021-01-26 20:00:00,Tuesday,2021-01-26,20:00:00,7.4659635,8.1810535
2021-01-26 21:00:00,Tuesday,2021-01-26,21:00:00,9.7867975,10.456278
2021-01-26 22:00:00,Tuesday,2021-01-26,22:00:00,9.7737165,10.735427
2021-01-26 23:00:00,Tuesday,2021-01-26,23:00:00,8.523997,9.4226435
2021-01-27 00:00:00,Wednesday,2021-01-27,00:00:00,10.697675,11.866035
2021-01-27 01:00:00,Wednesday,2021-01-27,01:00:00,12.222745,14.55045
2021-01-27 02:00:00,Wednesday,2021-01-27,02:00:00,12.18252,15.85538
2021-01-27 03:00:00,Wednesday,2021-01-27,03:00:00,5.53977,6.346076
2021-01-27 04:00:00,Wednesday,2021-01-27,04:00:00,4.955285,5.5690235
2021-01-27 05:00:00,Wednesday,2021-01-27,05:00:00,6.766828,7.352413
2021-01-27 06:00:00,Wednesday,2021-01-27,06:00:00,8.264913,9.085859
2021-01-27 07:00:00,Wednesday,2021-01-27,07:00:00,9.644334,10.611113
2021-01-27 08:00:00,Wednesday,2021-01-27,08:00:00,7.4172395,8.163861
2021-01-27 09:00:00,Wednesday,2021-01-27,09:00:00,7.2133955,8.1795735
2021-01-27 10:00:00,Wednesday,2021-01-27,10:00:00,6.879797,8.280022500000001
2021-01-27 11:00:00,Wednesday,2021-01-27,11:00:00,5.746627999999999,7.185185000000001
2021-01-27 12:00:00,Wednesday,2021-01-27,12:00:00,5.7410655,7.043771
2021-01-27 13:00:00,Wednesday,2021-01-27,13:00:00,6.252337499999999,7.4191915
2021-01-27 14:00:00,Wednesday,2021-01-27,14:00:00,7.958414,9.09652
2021-01-27 15:00:00,Wednesday,2021-01-27,15:00:00,8.809893500000001,10.156003
2021-01-27 16:00:00,Wednesday,2021-01-27,16:00:00,10.54469,11.714925
2021-01-27 17:00:00,Wednesday,2021-01-27,17:00:00,9.8620215,10.794945
2021-01-27 18:00:00,Wednesday,2021-01-27,18:00:00,9.17631,10.204494
2021-01-27 19:00:00,Wednesday,2021-01-27,19:00:00,8.501345,9.6022475
2021-01-27 20:00:00,Wednesday,2021-01-27,20:00:00,10.366420000000002,11.494945
2021-01-27 21:00:00,Wednesday,2021-01-27,21:00:00,10.1768675,11.039325
2021-01-27 22:00:00,Wednesday,2021-01-27,22:00:00,9.204124,9.875279
2021-01-27 23:00:00,Wednesday,2021-01-27,23:00:00,6.9237470000000005,7.5151685
2021-01-28 00:00:00,Thursday,2021-01-28,00:00:00,5.9223505,6.699438000000001
2021-01-28 01:00:00,Thursday,2021-01-28,01:00:00,6.2315695,6.9573035
2021-01-28 02:00:00,Thursday,2021-01-28,02:00:00,5.1920965,5.9505615
2021-01-28 03:00:00,Thursday,2021-01-28,03:00:00,2.7710235,3.3432585
2021-01-28 04:00:00,Thursday,2021-01-28,04:00:00,2.3664620000000003,3.0786515
2021-01-28 05:00:00,Thursday,2021-01-28,05:00:00,2.84404,3.4202245
2021-01-28 06:00:00,Thursday,2021-01-28,06:00:00,5.017815,5.553933
2021-01-28 07:00:00,Thursday,2021-01-28,07:00:00,5.37221,6.24072
2021-01-28 08:00:00,Thursday,2021-01-28,08:00:00,6.484917,7.454442999999999
2021-01-28 09:00:00,Thursday,2021-01-28,09:00:00,5.252419,6.4521935
2021-01-28 10:00:00,Thursday,2021-01-28,10:00:00,3.2896435,4.2919005
2021-01-28 11:00:00,Thursday,2021-01-28,11:00:00,2.9119365,4.1338585000000005
2021-01-28 12:00:00,Thursday,2021-01-28,12:00:00,2.9048465,4.1777275000000005
2021-01-28 13:00:00,Thursday,2021-01-28,13:00:00,3.2139815,4.531496000000001
2021-01-28 14:00:00,Thursday,2021-01-28,14:00:00,3.227018,4.272216
2021-01-28 15:00:00,Thursday,2021-01-28,15:00:00,3.288447,4.1811025
2021-01-28 16:00:00,Thursday,2021-01-28,16:00:00,5.0488095,6.0759275
2021-01-28 17:00:00,Thursday,2021-01-28,17:00:00,4.3629275,5.3273340000000005
2021-01-28 18:00:00,Thursday,2021-01-28,18:00:00,3.277717,4.0551185
2021-01-28 19:00:00,Thursday,2021-01-28,19:00:00,4.316686,5.3082115000000005
2021-01-28 20:00:00,Thursday,2021-01-28,20:00:00,4.770386,5.625753
2021-01-28 21:00:00,Thursday,2021-01-28,21:00:00,6.193098,7.036035999999999
2021-01-28 22:00:00,Thursday,2021-01-28,22:00:00,5.5562380000000005,6.40991
2021-01-28 23:00:00,Thursday,2021-01-28,23:00:00,5.211454,6.4543915
2021-01-29 00:00:00,Friday,2021-01-29,00:00:00,3.766064,4.5112615
2021-01-29 01:00:00,Friday,2021-01-29,01:00:00,4.739345500000001,5.35473
2021-01-29 02:00:00,Friday,2021-01-29,02:00:00,6.624824,7.5388515
